2839,"provocation of arrhythmia","provocation arrhythmia"
2840,"proximal renal tubulopathy","proximal renal tubulopathy"
2841,"pruritis","pruritis"
2842,"pruritus","pruritus"
2843,"pruritus ani","pruritus ani"
2844,"pruritus superinfection","pruritus superinfection"
2845,"pruritus vulvae","pruritus vulvae"
2847,"pruritus/ itching","pruritus/ itching"
2848,"Pseudo-Bartter syndrome","Pseudo-Bartter"
2849,"pseudofolliculitis barbae","pseudofolliculitis barbae"
2850,"pseudohyperkalaemia","pseudohyperkalaemia"
2851,"pseudomembranous","pseudomembranous"
2852,"Pseudomembranous colitis","Pseudomembranous colitis"
2853,"pseudoparkinsonism","pseudoparkinsonism"
2854,"pseudophaeochromocytoma","pseudophaeochromocytoma"
2855,"pseudotumor cerebri","pseudotumor cerebri"
2856,"pseudotumour cerebri","pseudotumour cerebri"
2857,"psoriasiform rash","psoriasiform rash"
2858,"psoriasis","psoriasis"
2859,"psoriasis aggravation","psoriasis aggravation"
2860,"psoriasis exacerbation","psoriasis"
2861,"psychiatric disorder","psychiatric"
2862,"psychiatric disturbance","psychiatric"
2863,"psychiatric effects","psychiatric"
2864,"psychiatric symptom emergence","psychiatric emergence"
2865,"psychiatric symptoms","psychiatric"
2866,"psychic dependence","psychic dependence"
2867,"psychic derangement","psychic derangement"
2868,"psychomotor agitation","psychomotor agitation"
2869,"psychomotor hyperactivity","psychomotor hyperactivity"
2870,"psychomotor impairment","psychomotor impairment"
2871,"psychoses","psychoses"
2872,"psychosis","psychosis"
2873,"psychosis/ mania","psychosis/ mania"
2874,"psychotic","psychotic"
2875,"psychotic behaviour","psychotic behaviour"
2876,"psychotic disorder","psychotic"
2877,"psychotic disorders","psychotic"
2878,"psychotic episode","psychotic episode"
2879,"psychotic reaction","psychotic"
2880,"psychotic symptom activation","psychotic activation"
2881,"ptosis","ptosis"
2882,"pubic hair growth","pubic hair growth"
2883,"pulmonary","pulmonary"
2884,"pulmonary congestion","pulmonary congestion"
2885,"pulmonary embolism","pulmonary embolism"
2886,"pulmonary eosinophilia","pulmonary eosinophilia"
2887,"pulmonary fibrosis","pulmonary fibrosis"
2888,"pulmonary fibrosis)","pulmonary fibrosis)"
2889,"pulmonary function test decr","pulmonary function test"
2890,"pulmonary haemorrhage","pulmonary haemorrhage"
2891,"pulmonary hypertension","pulmonary hypertension"
2892,"pulmonary impairment","pulmonary impairment"
2893,"pulmonary infiltrates","pulmonary infiltrates"
2894,"pulmonary interstitial infiltrates","pulmonary interstitial infiltrates"
2895,"pulmonary oedema","pulmonary oedema"
2896,"pulmonary re-embolisation","pulmonary re-embolisation"
2897,"Pulmonary toxicity","Pulmonary toxicity"
2898,"pulmonary veno-occlusive disease","pulmonary veno-occlusive"
2899,"pulmonary/ GI/ cerebral haemorrhage","pulmonary/ GI/ cerebral haemorrhage"
2900,"punctate epithelial erosion","punctate epithelial erosion"
2901,"punctate keratitis","punctate keratitis"
2902,"puncture site","puncture"
2903,"punding","punding"
2904,"Pupillary dilation","Pupillary dilation"
2905,"pure red cell aplasia","pure red cell aplasia"
2906,"purple toes syndrome","purple toes"
2907,"purpura","purpura"
2908,"pustular formation","pustular formation"
2909,"pustular psoriasis","pustular psoriasis"
2910,"pustular rash","pustular rash"
2911,"pustulation","pustulation"
2912,"pustules","pustules"
2913,"pyelonephritis","pyelonephritis"
2914,"pyrexia","pyrexia"
2915,"pyrexia/ incr body temperature","pyrexia/ body temperature"
2916,"pyridoxine deficiency","pyridoxine deficiency"
2917,"pyuria","pyuria"
2918,"QRS widening","QRS widening"
2919,"QT interval prolongation","QT interval prolongation"
2920,"QT prolongation","QT prolongation"
2922,"QT/PR prolongation","QT/PR prolongation"
2923,"QTc interval prolongation","QTc interval prolongation"
2924,"QTc prolongation","QTc prolongation"
2925,"QTcF prolongation","QTcF prolongation"
2926,"RA","RA"
2927,"radial nerve palsy","radial nerve palsy"
2928,"radiation effects on testes","radiation on testes"
2929,"radiation injury","radiation injury"
2930,"radiation pneumonitis","radiation pneumonitis"
2931,"radiation recall","radiation recall"
2932,"radiation sickness","radiation sickness"
2933,"radiation thyroiditis","radiation thyroiditis"
2934,"radiculoneuropathy","radiculoneuropathy"
2935,"radiculopathy","radiculopathy"
2936,"rage","rage"
2937,"raised ALT ","ALT"
2938,"raised AST","AST"
2939,"raised BGLs","BGLs"
2940,"raised blood cholesterol","blood cholesterol"
2941,"raised blood creatinine","blood creatinine"
2942,"raised BP","BP"
2943,"raised BUN","BUN"
2944,"raised CK","CK"
2945,"raised CPK","CPK"
2946,"raised creatinine","creatinine"
2947,"raised ICP","ICP"
2948,"raised IOP","IOP"
2949,"raised LFTs","LFTs"
2950,"raised lipids","lipids"
2951,"raised pulse rate","pulse"
2952,"raised serum cholesterol","serum cholesterol"
2953,"raised serum creatinine","serum creatinine"
2954,"raised serum free thyroxine","serum free thyroxine"
2955,"raised serum urea","serum urea"
2956,"raised T 4","T 4"
2957,"raised temperature","temperature"
2958,"raised TGs","TGs"
2959,"raised transaminases","transaminases"
2960,"raised uric acid","uric acid"
2961,"rapid progressive respiratory depression","rapid progressive respiratory depression"
2962,"rapid weight loss","rapid weight"
2963,"rash","rash"
2964,"rash pruritus","rash pruritus"
2965,"Raynaud phenomenon","Raynaud phenomenon"
2966,"Raynaud-like symptoms","Raynaud-like"
2967,"Raynaud's phenomenon","Raynaud's phenomenon"
2968,"RBC crenation","RBC crenation"
2969,"reaction","reaction"
2970,"reactivation HBV","reactivation HBV"
2971,"reactivation of herpes zoster","reactivation herpes zoster"
2972,"reactivation of infection","reactivation of"
2973,"reactivation of psychotic process","reactivation psychotic process"
2974,"reactive hyperaemia","reactive hyperaemia"
2975,"rebound congestion","rebound congestion"
2976,"rebound effect","rebound"
2977,"rebound insomnia","rebound insomnia"
2978,"rebound miosis","rebound miosis"
2979,"rebound phenomena","rebound phenomena"
2980,"rebound phenylalanine levels on discontinuation","rebound phenylalanine on discontinuation"
2981,"Rebound reaction","Rebound"
2982,"rectal bleed","rectal bleed"
2983,"rectal bleeding","rectal bleeding"
2984,"rectal haemorrhage","rectal haemorrhage"
2985,"rectal irritation","rectal irritation"
2986,"recurrence of neuromuscular blockade","recurrence neuromuscular blockade"
2987,"red coloured urine","red coloured urine"
2988,"red man syndrome","red man"
2989,"red orange body fluid","red orange body fluid"
2990,"red tinged urine","red tinged urine"
2991,"red urine","red urine"
2992,"reddish brown urine","reddish brown urine"
2993,"redness of skin","redness skin"
2994,"reduced bronchial secretion","reduced bronchial secretion"
2995,"reduced folate levels","reduced folate"
2996,"reduced male fertility","reduced male fertility"
2997,"reduced salivation","reduced salivation"
2998,"reduced secretions","reduced secretions"
2999,"reduced visual acuity","reduced visual acuity"
3000,"reflex bradycardia","reflex bradycardia"
3001,"reflex tachycardia","reflex tachycardia"
3002,"reflux","reflux"
3003,"refraction anomaly","refraction anomaly"
3004,"regional adenitis","regional adenitis"
3005,"regurgitation","regurgitation"
3006,"reinfarction","reinfarction"
3007,"renal abscess","renal abscess"
3008,"Renal and hepatic toxicity","Renal hepatic toxicity"
3009,"renal calculus","renal calculus"
3010,"renal cyst","renal cyst"
3011,"renal damage","renal damage"
3012,"renal disorder","renal"
3013,"renal dysfunction","renal"
3014,"renal effects","renal"
3015,"renal failure","renal"
3016,"renal function suppression","renal function suppression"
3017,"renal impairment","renal impairment"
3018,"renal insufficiency","renal insufficiency"
3019,"renal pain","renal pain"
3020,"renal papillary necrosis","renal papillary necrosis"
3021,"renal thrombotic microangiopathy","renal thrombotic microangiopathy"
3022,"renal toxicity","renal toxicity"
3023,"renal tract spasm","renal tract spasm"
3024,"renal tubular necrosis","renal tubular necrosis"
3025,"renal uric acid stone impaction in ureter","renal uric acid stone impaction ureter"
3026,"reperfusion arrhythmia","reperfusion arrhythmia"
3027,"reproductive system disorder","reproductive system"
3028,"reproductive system neoplasm","reproductive system neoplasm"
3029,"residual sedation","residual sedation"
3030,"residual urine volume","residual urine volume"
3031,"respiratory arrest","respiratory arrest"
3032,"respiratory depression","respiratory depression"
3033,"respiratory difficulty","respiratory difficulty"
3034,"respiratory disease","respiratory"
3035,"respiratory disorder","respiratory"
3036,"respiratory disorders","respiratory"
3037,"respiratory distress","respiratory distress"
3038,"respiratory distress syndrome","respiratory distress"
3039,"respiratory disturbance","respiratory"
3040,"respiratory dysfunction","respiratory"
3041,"respiratory effect","respiratory"
3042,"respiratory effects","respiratory"
3043,"Respiratory event","Respiratory"
3044,"respiratory failure","respiratory"
3045,"respiratory function decline","respiratory function decline"
3046,"respiratory illness ","respiratory illness "
3047,"respiratory impairment","respiratory impairment"
3048,"respiratory infection","respiratory"
3049,"respiratory insufficiency","respiratory insufficiency"
3050,"respiratory paralysis","respiratory paralysis"
3051,"respiratory symptoms","respiratory"
3052,"respiratory tract infection","respiratory tract"
3053,"restless leg syndrome augmentation","restless leg augmentation"
3054,"restless legs syndrome","restless legs"
3055,"restlessness","restlessness"
3056,"restrosternal pain","restrosternal pain"
3057,"retinal artery embolus","retinal artery embolus"
3058,"retinal break","retinal break"
3059,"retinal degeneration","retinal degeneration"
3060,"retinal detachment","retinal detachment"
3061,"retinal detachment/ tear","retinal detachment/ tear"
3062,"retinal disorder","retinal"
3063,"retinal disorder)","retinal disorder)"
3064,"retinal disturbance","retinal"
3065,"retinal haemorrhage","retinal haemorrhage"
3066,"retinal ischaemia","retinal ischaemia"
3067,"retinal oedema","retinal oedema"
3068,"retinal pigment epithelial detachment","retinal pigment epithelial detachment"
3069,"retinal pigment epithelium tear","retinal pigment epithelium tear"
3070,"retinal tear","retinal tear"
3071,"retinal thrombosis","retinal thrombosis"
3072,"retinal toxicity","retinal toxicity"
3073,"retinal vascular lesions","retinal vascular lesions"
3074,"retinal vascular thrombosis","retinal vascular thrombosis"
3075,"retinal vein occlusion","retinal vein occlusion"
3076,"retinoic acid syndrome","retinoic acid"
3077,"retinopathy","retinopathy"
3078,"retrobulbar optic neuritis","retrobulbar optic neuritis"
3079,"retrograde amnesia","retrograde amnesia"
3080,"retrograde ejaculation","retrograde ejaculation"
3081,"retroperitoneal bleed","retroperitoneal bleed"
3082,"retroperitoneal fibrosis","retroperitoneal fibrosis"
3083,"reversible alopecia","reversible alopecia"
3084,"reversible hearing loss","reversible hearing"
3085,"reversible infertility","reversible infertility"
3086,"reversible infertility in women","reversible infertility women"
3087,"reversible interstitial nephritis","reversible interstitial nephritis"
3088,"reversible oligospermia","reversible oligospermia"
3089,"reversible parkinsonism","reversible parkinsonism"
3090,"reversible periorbital skin discoloration","reversible periorbital skin discoloration"
3091,"reversible posterior leucoencephalopathy syndrome","reversible posterior leucoencephalopathy"
3092,"reversible posterior leukoencephalopathy syndrome","reversible posterior leukoencephalopathy"
3093,"rhabdomyolysis","rhabdomyolysis"
3094,"rhabdomyolysis assoc renal failure","rhabdomyolysis renal"
3095,"rheumatoid factor positive ","rheumatoid factor positive "
3096,"Rhinitis","Rhinitis"
3098,"rhinorrhea","rhinorrhea"
3099,"rhinorrhoea","rhinorrhoea"
3100,"rhizopus","rhizopus"
3101,"rhythm disturbance","rhythm"
3102,"rib fracture","rib fracture"
3103,"right ventricular failure","right ventricular"
3104,"rigidity","rigidity"
3105,"rigors","rigors"
3106,"risk of new/ enlarged macular hole","new/ enlarged macular hole"
3107,"RLS augmentation","RLS augmentation"
3108,"rosacea","rosacea"
3109,"RPLS","RPLS"
3110,"SA block","SA block"
3111,"saliva discolouration","saliva discolouration"
3112,"saliva hypersecretion","saliva hypersecretion"
3113,"salivary gland pain","salivary gland pain"
3114,"salivary hypersecretion","salivary hypersecretion"
3115,"Salmonella","Salmonella"
3116,"salpingitis","salpingitis"
3117,"salt retention","salt retention"
3118,"sarcoidosis","sarcoidosis"
3119,"sarcoma","sarcoma"
3120,"scabbing","scabbing"
3121,"scabbing/ crusting","scabbing/ crusting"
3122,"scaling","scaling"
3123,"scalp hair loss","scalp hair"
3124,"scalp irritation","scalp irritation"
3125,"scarring","scarring"
3126,"SCC","SCC"
3127,"schizophrenic/ schizophreniform behaviour","schizophrenic/ schizophreniform behaviour"
3128,"sciatica","sciatica"
3129,"scleral hyperaemia","scleral hyperaemia"
3130,"scleral icterus","scleral icterus"
3131,"scleral thinning","scleral thinning"
3132,"scleritis","scleritis"
3133,"sclerosing peritonitis","sclerosing peritonitis"
3134,"scoliosis","scoliosis"
3135,"scrotal oedema","scrotal oedema"
3136,"seborrhoea","seborrhoea"
3137,"seborrhoeic keratosis","seborrhoeic keratosis"
3138,"sec acute promyelocytic","sec acute promyelocytic"
3139,"sec hypoglycaemia","sec hypoglycaemia"
3140,"sec infection","sec"
3141,"sec leukaemia","sec leukaemia"
3142,"sec malignancy","sec malignancy"
3143,"sec primary malignancy","sec primary malignancy"
3144,"second primary tumour","second primary tumour"
3145,"secondary AML","secondary AML"
3146,"secondary haematological malignancy","secondary haematological malignancy"
3147,"Secondary infection","Secondary"
3148,"secondary leukaemia","secondary leukaemia"
3149,"sedation","sedation"
3150,"seizure","seizure"
3151,"seizure aggravation ","seizure aggravation "
3152,"seizures","seizures"
3153,"self endangering behaviour","self endangering behaviour"
3154,"semen parameter change","semen parameter"
3155,"seminal vesicle abscess","seminal vesicle abscess"
3156,"sensation of warmth","sensation warmth"
3157,"sensitisation","sensitisation"
3158,"sensitivity","sensitivity"
3159,"sensitivity phenomena","sensitivity phenomena"
3160,"sensorial capacity","sensorial capacity"
3161,"sensorimotor dysfunction","sensorimotor"
3162,"sensorimotor polyneuropathy","sensorimotor polyneuropathy"
3163,"sensorineural loss","sensorineural"
3164,"sensory abnormality","sensory"
3165,"sensory disturbance","sensory"
3166,"sensory function","sensory function"
3167,"sensory impairment","sensory impairment"
3168,"sensory neuropathy","sensory neuropathy"
3169,"sepsis","sepsis"
3170,"sepsis/ septic shock","sepsis/ septic shock"
3171,"septic shock","septic shock"
3172,"septicaemia","septicaemia"
3173,"serious asthma exacerbation","asthma"
3174,"serious back spasm","back spasm"
3175,"serious coronary event","coronary"
3176,"serious CV event","CV"
3177,"serious haematological event","haematological"
3178,"serious hepatic injury","hepatic injury"
3179,"serious hypersensitivity","hypersensitivity"
3180,"serious hypersensitivity reaction","hypersensitivity"
3181,"Serious infection","Serious"
3182,"serious infection neutropenia","neutropenia"
3183,"serious liver event","liver"
3184,"serious ocular effects","ocular"
3185,"serious skin lesions","skin lesions"
3186,"serious skin reaction","skin"
3187,"serious skin toxicity","skin toxicity"
3188,"serious ventricular arrhythmia","ventricular arrhythmia"
3189,"serotonin syndrome","serotonin"
3190,"serum ALP","serum ALP"
3191,"serum Ca","serum Ca"
3192,"serum creatinine","serum creatinine"
3193,"serum neutralising Ab development","serum neutralising Ab development"
3194,"serum sickness","serum sickness"
3195,"serum sickness reaction","serum sickness"
3196,"serum sickness-like reaction","serum sickness-like"
3197,"serum urea","serum urea"
3232,"sexual dysfunction","sexual"
3233,"shivering","shivering"
3234,"shock","shock"
3235,"shortness of breath","shortness breath"
3236,"short-term decr growth","short-term growth"
3237,"shoulder pain","shoulder pain"
3238,"SIADH","SIADH"
3239,"sialitis","sialitis"
3240,"sialorrhoea","sialorrhoea"
3241,"sick sinus syndrome","sick sinus"
3242,"sickle cell crisis","sickle cell crisis"
3243,"significant diarrhoea","significant diarrhoea"
3244,"significant incr BP","significant BP"
3245,"silent pneumonia","silent pneumonia"
3246,"singultus","singultus"
3247,"sinus arrest","sinus arrest"
3248,"sinus bradycardia","sinus bradycardia"
3249,"sinus congestion","sinus congestion"
3250,"sinus pause","sinus pause"
3251,"sinus tachycardia","sinus tachycardia"
3252,"sinusitis","sinusitis"
3253,"SIRS","SIRS"
3254,"Sjogren's syndrome","Sjogren's"
3255,"SJS","SJS"
3256,"SJS (rare)","SJS (rare)"
3257,"skeletal fluorosis","skeletal fluorosis"
3258,"skin abscess","skin abscess"
3259,"skin and/or mucosal reaction","skin and/or mucosal"
3260,"skin atrophy","skin atrophy"
3261,"skin basal/ squamous cell carcinoma","skin basal/ squamous cell carcinoma"
3262,"skin blanching","skin blanching"
3263,"skin burning sensation","skin burning sensation"
3264,"skin cancer","skin cancer"
3265,"skin darkening","skin darkening"
3266,"skin depigmentation","skin depigmentation"
3267,"skin desquamation","skin desquamation"
3268,"Skin discolouration","Skin discolouration"
3269,"skin discolouration/ hyperpigmentation on palms","skin discolouration/ hyperpigmentation on palms"
3270,"Skin discomfort","Skin discomfort"
3271,"skin disease","skin"
3272,"skin disorder","skin"
3273,"skin drying","skin drying"
3274,"skin exfoliation","skin exfoliation"
3275,"skin fissures","skin fissures"
3276,"skin friability","skin friability"
3277,"skin hyperpigmentation","skin hyperpigmentation"
3278,"skin infection","skin"
3279,"Skin irritation","Skin irritation"
3280,"skin laceration","skin laceration"
3281,"skin necrosis","skin necrosis"
3282,"skin peeling","skin peeling"
3283,"skin pigmentation","skin pigmentation"
3284,"skin rash","skin rash"
3285,"skin reaction","skin"
3286,"skin reactions","skin"
3287,"skin redness","skin redness"
3288,"skin ulcer","skin ulcer"
3289,"skin ulceration","skin ulceration"
3290,"skipped beats","skipped beats"
3291,"SLE","SLE"
3292,"SLE activation","SLE activation"
3293,"SLE cells","SLE cells"
3294,"SLE exacerbation","SLE"
3295,"sleep","sleep"
3296,"sleep disorder","sleep"
3297,"sleep disturbance","sleep"
3298,"sleep driving","sleep driving"
3299,"sleep loss","sleep"
3300,"sleepiness","sleepiness"
3301,"sleeping disorder","sleeping"
3302,"Sleeplessness","Sleeplessness"
3303,"sleepwalking","sleepwalking"
3304,"SLE-like","SLE-like"
3305,"SLE-like syndrome","SLE-like"
3306,"slight irritation in sexual partner","slight irritation sexual partner"
3307,"sloughing","sloughing"
3308,"sloughing if extravasation","sloughing if extravasation"
3309,"slurred speech","slurred speech"
3310,"small decr BMD","small BMD"
3311,"smell disorder","smell"
3312,"smell disturbance","smell"
3313,"Smoking cessation/ treatment withdrawal effects","Smoking cessation/ treatment withdrawal"
3314,"sneezing","sneezing"
3315,"soft contact lens discolouration","soft contact lens discolouration"
3316,"soft contact lenses","soft contact lenses"
3317,"soft tissue damage","soft tissue damage"
3318,"softening of corneal epithelium","softening corneal epithelium"
3319,"sole pigmentation","sole pigmentation"
3320,"solute overload","solute overload"
3321,"somnambulism","somnambulism"
3322,"somnambulism and assoc behaviour","somnambulism behaviour"
3323,"somnolence","somnolence"
3324,"sore mouth","sore mouth"
3325,"sore throat","sore throat"
3326,"sore tongue","sore tongue"
3327,"spastic paralysis","spastic paralysis"
3328,"speech disorder","speech"
3329,"spinal cord compression","spinal cord compression"
3330,"spinal haematoma","spinal haematoma"
3331,"spine fracture","spine fracture"
3332,"splenic rupture","splenic rupture"
3333,"splenomegaly","splenomegaly"
3334,"spondyloarthropathy","spondyloarthropathy"
3335,"spontaneous abortion esp 1st trimester","spontaneous abortion 1st trimester"
3336,"spontaneous bruising","spontaneous bruising"
3337,"spontaneous penile erection","spontaneous penile erection"
3338,"spotting","spotting"
3339,"spread of effect beyond inj site","spread beyond inj"
3340,"sprue-like enteropathy","sprue-like enteropathy"
3341,"squamous cell carcinoma","squamous cell carcinoma"
3342,"ST segment change","ST segment"
3343,"ST segment depression","ST segment depression"
3344,"status epilepticus","status epilepticus"
3345,"status epilepticus in nonepileptics","status epilepticus nonepileptics"
3346,"steatosis","steatosis"
3347,"stenocardia","stenocardia"
3348,"stenosis","stenosis"
3349,"stenosis of large arteries of the brain","stenosis large arteries the brain"
3350,"sterile abscess formation","sterile abscess formation"
3351,"steroid myopathy","steroid myopathy"
3352,"Stevens-Johnson syndrome","Stevens-Johnson"
3353,"sticky skin","sticky skin"
3354,"stillbirth","stillbirth"
3355,"stimulation","stimulation"
3356,"stimulation of tumour growth","stimulation tumour growth"
3357,"stinging sensation","stinging sensation"
3358,"stomach","stomach"
3359,"stomatitis","stomatitis"
3360,"stomatitis/ mucositis","stomatitis/ mucositis"
3361,"streaking","streaking"
3362,"stress cardiomyopathy","stress cardiomyopathy"
3363,"striae","striae"
3364,"stridor","stridor"
3365,"stroke","stroke"
3366,"stroke risk","stroke"
3367,"stromal infiltration","stromal infiltration"
3368,"ST-T change","ST-T"
3369,"stupor","stupor"
3370,"subacute cutaneous lupus erythematosus","subacute cutaneous lupus erythematosus"
3371,"subarachnoid haemorrhage","subarachnoid haemorrhage"
3372,"subcapsular","subcapsular"
3374,"subileus","subileus"
3375,"substernal pressure","substernal pressure"
3376,"subtrochanteric","subtrochanteric"
3377,"sudden cardiac death","sudden cardiac death"
3378,"sudden death","sudden death"
3379,"sudden hearing decr","sudden hearing"
3380,"sudden inflammatory immune response","sudden inflammatory immune response"
3381,"sudden onset sleep","sudden onset sleep"
3382,"sudden partial or complete vision loss","sudden partial complete vision"
3383,"sudden sleep onset","sudden sleep onset"
3384,"sudden vision loss","sudden vision"
3385,"suicidal behaviour","suicidal behaviour"
3386,"suicidal ideation","suicidal ideation"
3387,"suicidal ideation/ behaviour","suicidal ideation/ behaviour"
3388,"suicidal tendency","suicidal tendency"
3389,"suicidality","suicidality"
3390,"suicide attempt","suicide attempt"
3391,"suicide ideation","suicide ideation"
3392,"sulfhaemoglobinaemia","sulfhaemoglobinaemia"
3393,"sunburn","sunburn"
3394,"superficial punctate keratitis","superficial punctate keratitis"
3395,"superficial thrombophlebitis","superficial thrombophlebitis"
3396,"superficial tooth discolouration","superficial tooth discolouration"
3397,"superinfection","superinfection"
3398,"suppuration","suppuration"
3399,"supraventricular extrasystoles","supraventricular extrasystoles"
3400,"suspicious Papanicolaou smear","suspicious Papanicolaou smear"
3401,"SVT","SVT"
3402,"sweating","sweating"
3404,"sweats","sweats"
3405,"Sweet's syndrome","Sweet's"
3406,"swelling face","swelling face"
3407,"swollen throat","swollen throat"
3408,"Sydenham's chorea","Sydenham's chorea"
3409,"sympathomimetic effects","sympathomimetic"
3410,"symptom exacerbation","symptom"
3411,"symptomatic","symptomatic"
3412,"symptomatic bradycardia","symptomatic bradycardia"
3413,"symptomatic hypocalcaemia","symptomatic hypocalcaemia"
3414,"symptomatic hypoglycaemia","symptomatic hypoglycaemia"
3415,"symptoms of hperkalaemia","hperkalaemia"
3416,"syncope","syncope"
3417,"syncope tonic clonic movement","syncope tonic clonic movement"
3418,"synovitis","synovitis"
3419,"systemic","systemic"
3420,"systemic allergic reaction","systemic allergic"
3421,"systemic bacterial","systemic bacterial"
3422,"systemic BCG infection","systemic BCG"
3423,"systemic beta-blockade","systemic beta-blockade"
3424,"systemic cholesterol microembolism complications","systemic cholesterol microembolism complications"
3425,"systemic corticosteroid effects","systemic corticosteroid"
3426,"systemic effects","systemic"
3427,"systemic effects effects","systemic"
3428,"Systemic effects possible","Systemic possible"
3429,"systemic hypercorticoidism","systemic hypercorticoidism"
3430,"systemic hypertension","systemic hypertension"
3431,"systemic reaction","systemic"
3432,"systemic reactions","systemic"
3433,"systemic sclerosis","systemic sclerosis"
3434,"tachy/ bradycardia","tachy/ bradycardia"
3435,"tachyarrhythmia","tachyarrhythmia"
3436,"tachycardia","tachycardia"
3437,"tachypnoea","tachypnoea"
3438,"tardive dyskinesia","tardive dyskinesia"
3439,"taste abnormality","taste"
3440,"taste alteration","taste alteration"
3441,"taste changes","taste"
3442,"taste disorder","taste"
3443,"taste disturbance","taste"
3444,"taste loss","taste"
3445,"taste perversion","taste perversion"
3446,"TB","TB"
3447,"tearfulness","tearfulness"
3448,"tearing","tearing"
3449,"teeth grinding","teeth grinding"
3450,"teeth staining","teeth staining"
3451,"teichopsia","teichopsia"
3452,"telangiectasia","telangiectasia"
3453,"temperature dysregulation","temperature dysregulation"
3454,"temperature rise","temperature rise"
3455,"Temporary blurred vision","Temporary blurred vision"
3456,"temporary deafness","temporary deafness"
3457,"temporary incr in bone pain","temporary bone pain"
3458,"temporary incr in cancer pain","temporary cancer pain"
3459,"TEN","TEN"
3460,"tendinitis","tendinitis"
3461,"tendon disorders","tendon"
3462,"tendon inflammation","tendon inflammation"
3463,"tendon pain","tendon pain"
3464,"tendon rupture","tendon rupture"
3465,"tendonitis","tendonitis"
3466,"tenesmus","tenesmus"
3467,"tenosynovitis","tenosynovitis"
3468,"tension","tension"
3469,"teratogenicity","teratogenicity"
3470,"testicular atrophy","testicular atrophy"
3471,"testicular pain ","testicular pain "
3472,"testicular suppression","testicular suppression"
3473,"testicular swelling","testicular swelling"
3474,"testosterone level","testosterone"
3475,"tetanic contraction","tetanic contraction"
3476,"tetany","tetany"
3477,"Thermodysregulation","Thermodysregulation"
3478,"thiamine","thiamine"
3479,"thickened bronchial secretion","thickened bronchial secretion"
3480,"thickened respiratory tract secretions","thickened respiratory tract secretions"
3481,"thickening","thickening"
3482,"thin skin","thin skin"
3483,"thinking disturbance","thinking"
3484,"thiocyanate toxicity","thiocyanate toxicity"
3485,"thirst","thirst"
3486,"throat","throat"
3487,"throat burning","throat burning"
3488,"throat constriction","throat constriction"
3489,"throat dryness","throat dryness"
3490,"throat irritation","throat irritation"
3491,"throat spasm","throat spasm"
3492,"throat tightness","throat tightness"
3493,"thrombocythaemia","thrombocythaemia"
3494,"thrombocytopenia","thrombocytopenia"
3495,"thrombocytopenia purpura","thrombocytopenia purpura"
3496,"thrombocytopenia thrombosis","thrombocytopenia thrombosis"
3497,"thrombocytopenic purpura","thrombocytopenic purpura"
3498,"thrombocytosis","thrombocytosis"
3499,"Thromboembolic disease","Thromboembolic"
3500,"thromboembolic disorder","thromboembolic"
3501,"thromboembolic event","thromboembolic"
3502,"thromboembolic events","thromboembolic events"
3503,"thromboembolism","thromboembolism"
3504,"thrombophilia","thrombophilia"
3505,"thrombophlebitis","thrombophlebitis"
3506,"thrombosis","thrombosis"
3507,"thrombotic","thrombotic"
3508,"thrombotic disorders","thrombotic"
3509,"thrombotic event","thrombotic"
3510,"thrombotic event risk","thrombotic event"
3511,"thrombotic microangiopathy","thrombotic microangiopathy"
3513,"thrombotic phenomena","thrombotic phenomena"
3514,"thrombotic thrombocytopenic purpura","thrombotic thrombocytopenic purpura"
3515,"thrombotic/ vascular events","thrombotic/ vascular events"
3516,"thrush","thrush"
3517,"thyroid cancer tissue oedema","thyroid cancer tissue oedema"
3518,"thyroid crisis","thyroid crisis"
3519,"thyroid disorder","thyroid"
3520,"thyroid dysfunction","thyroid"
3521,"thyroid gland discolouration","thyroid gland discolouration"
3522,"thyroid hormones","thyroid hormones"
3523,"thyroid stimulation","thyroid stimulation"
3524,"thyroiditis","thyroiditis"
3525,"Thyrotoxic symptoms","Thyrotoxic"
3526,"TIA","TIA"
3527,"tic","tic"
3528,"tight sensation","tight sensation"
3529,"tightness","tightness"
3530,"tingling","tingling"
3531,"tingling extremities and tongue","tingling extremities tongue"
3532,"tingling sensation","tingling sensation"
3533,"tingling skin","tingling skin"
3534,"tinnitus","tinnitus"
3535,"tiredness","tiredness"
3537,"tissue damage","tissue damage"
3538,"tissue necrosis","tissue necrosis"
3539,"TLS","TLS"
3540,"tolerance","tolerance"
3541,"tongue discolouration","tongue discolouration"
3542,"tongue irritation","tongue irritation"
3543,"tongue pigmentation","tongue pigmentation"
3544,"tongue swelling","tongue swelling"
3545,"tonsillitis","tonsillitis"
3546,"tooth disclouration","tooth disclouration"
3547,"tooth discolouration","tooth discolouration"
3548,"toothache","toothache"
3549,"torsade de pointes","torsade de pointes"
3550,"torsades de pointes","torsades de pointes"
3551,"Tourette syndrome exacerbation","Tourette"
3552,"toxic amblyopia","toxic amblyopia"
3553,"toxic delirium","toxic delirium"
3554,"toxic epidermal necrolysis","toxic epidermal necrolysis"
3555,"toxic epitheliopathy","toxic epitheliopathy"
3556,"toxic hepatitis","toxic hepatitis"
3557,"toxic megacolon","toxic megacolon"
3558,"toxic nephropathy","toxic nephropathy"
3559,"toxic psychosis","toxic psychosis"
3560,"toxic shock syndrome","toxic shock"
